order_id,customer_id,order_date,status,shipping_cost
O004314,C00434,2024-11-12,Delivered,4.99
O004315,C00064,2024-03-02,Delivered,4.99
O004316,C00419,2025-12-28,Delivered,7.99
O004317,C00466,2024-02-02,Delivered,4.99
O004318,C00114,2025-06-04,Delivered,7.99
O004319,C00204,2024-12-11,Delivered,12.99
O004320,C00374,2025-12-13,Processing,4.99
O004321,C00221,2024-08-12,Delivered,4.99
O004322,C00381,2025-01-26,Returned,0.0
O004323,C00745,2024-12-25,Delivered,7.99
O004324,C00837,2025-07-10,Delivered,0.0
O004325,C00424,2024-03-04,Delivered,4.99
O004326,C00926,2024-07-03,Shipped,12.99
O004327,C00274,2024-07-19,Shipped,4.99
O004328,C00444,2025-08-06,Delivered,0.0
O004329,C00267,2024-06-29,Cancelled,7.99
O004330,C00198,2025-03-10,Delivered,0.0
O004331,C00787,2024-07-19,Delivered,7.99
O004332,C00286,2025-11-12,Processing,7.99
O004333,C00842,2025-12-11,Cancelled,0.0
O004334,C00620,2025-01-15,Returned,12.99
O004335,C00458,2024-11-09,Delivered,0.0
O004336,C00676,2024-08-03,Delivered,19.99
O004337,C00922,2024-02-13,Delivered,0.0
O004338,C00139,2024-08-29,Delivered,0.0
O004339,C00943,2025-06-03,Shipped,0.0
O004340,C00672,2025-01-28,Delivered,0.0
O004341,C00128,2025-12-12,Delivered,7.99
O004342,C00380,2024-11-24,Delivered,7.99
O004343,C00131,2025-07-03,Delivered,7.99
O004344,C00158,2024-12-28,Delivered,0.0
O004345,C00089,2025-01-10,Delivered,4.99
O004346,C00757,2024-08-28,Shipped,7.99
O004347,C00922,2024-12-15,Delivered,4.99
O004348,C00246,2024-12-21,Shipped,7.99
O004349,C00624,2025-07-13,Delivered,7.99
O004350,C00073,2025-12-10,Delivered,0.0
O004351,C00419,2024-11-01,Delivered,7.99
O004352,C00816,2024-02-05,Cancelled,7.99
O004353,C00988,2024-12-30,Delivered,7.99
O004354,C00806,2025-02-07,Delivered,0.0
O004355,C00641,2024-06-14,Delivered,0.0
O004356,C00611,2025-08-23,Delivered,4.99
O004357,C00029,2025-12-26,Shipped,0.0
O004358,C00846,2025-12-12,Shipped,0.0
O004359,C00626,2024-07-06,Delivered,12.99
O004360,C00153,2025-11-17,Delivered,7.99
O004361,C00919,2025-07-12,Shipped,7.99
O004362,C00124,2024-12-15,Delivered,0.0
O004363,C00420,2025-02-03,Delivered,12.99
O004364,C00603,2025-11-08,Delivered,0.0
O004365,C00147,2024-12-24,Delivered,7.99
O004366,C00657,2024-11-16,Delivered,19.99
O004367,C00362,2024-12-29,Shipped,7.99
O004368,C00830,2025-03-16,Delivered,19.99
O004369,C00278,2024-06-29,Delivered,7.99
O004370,C00790,2025-11-26,Cancelled,0.0
O004371,C00323,2025-06-18,Delivered,0.0
O004372,C00695,2025-05-13,Delivered,4.99
O004373,C00612,2024-04-06,Delivered,0.0
O004374,C00070,2025-04-12,Delivered,7.99
O004375,C00670,2024-04-29,Cancelled,0.0
O004376,C00049,2024-03-15,Shipped,12.99
O004377,C00800,2025-01-23,Delivered,4.99
O004378,C00382,2024-11-27,Delivered,4.99
O004379,C00850,2025-03-26,Delivered,19.99
O004380,C00977,2024-03-26,Cancelled,0.0
O004381,C00150,2024-12-07,Delivered,7.99
O004382,C00064,2024-06-19,Delivered,7.99
O004383,C00151,2025-12-27,Delivered,0.0
O004384,C00850,2025-02-25,Delivered,4.99
O004385,C00861,2025-06-29,Delivered,4.99
O004386,C00236,2024-10-28,Delivered,7.99
O004387,C00688,2024-04-01,Shipped,7.99
O004388,C00096,2025-12-23,Delivered,4.99
O004389,C00121,2024-09-16,Returned,7.99
O004390,C00133,2024-12-04,Delivered,0.0
O004391,C00851,2025-05-31,Delivered,7.99
O004392,C00740,2024-01-21,Returned,12.99
O004393,C00988,2025-10-12,Delivered,12.99
O004394,C00126,2025-01-30,Cancelled,7.99
O004395,C00035,2024-09-07,Shipped,4.99
O004396,C00511,2024-02-26,Delivered,19.99
O004397,C00854,2024-06-09,Delivered,4.99
O004398,C00734,2025-11-24,Delivered,7.99
O004399,C00779,2025-06-27,Delivered,0.0
O004400,C00406,2024-08-15,Delivered,19.99
O004401,C00768,2024-03-01,Shipped,7.99
O004402,C00302,2025-07-01,Delivered,7.99
O004403,C00863,2025-03-09,Delivered,0.0
O004404,C00138,2024-11-27,Delivered,7.99
O004405,C00077,2024-11-13,Processing,7.99
O004406,C00371,2024-07-21,Delivered,7.99
O004407,C00693,2025-06-15,Delivered,0.0
O004408,C00280,2025-12-21,Delivered,4.99
O004409,C00492,2024-06-19,Processing,0.0
O004410,C00989,2025-04-04,Processing,4.99
O004411,C00483,2024-12-04,Delivered,0.0
O004412,C00909,2024-12-12,Cancelled,4.99
O004413,C00235,2024-08-18,Delivered,0.0
O004414,C00308,2025-10-28,Processing,0.0
O004415,C00165,2024-12-26,Delivered,0.0
O004416,C00135,2025-02-06,Delivered,12.99
O004417,C00898,2024-10-06,Delivered,4.99
O004418,C00465,2024-06-24,Delivered,4.99
O004419,C00353,2024-03-23,Shipped,4.99
O004420,C00065,2025-07-19,Delivered,7.99
O004421,C00826,2024-07-05,Processing,19.99
O004422,C00806,2025-07-01,Delivered,0.0
O004423,C00809,2024-11-22,Delivered,0.0
O004424,C00558,2024-12-01,Delivered,19.99
O004425,C00698,2024-12-20,Delivered,4.99
O004426,C00792,2024-11-14,Shipped,0.0
O004427,C00751,2024-04-08,Delivered,0.0
O004428,C00544,2024-10-11,Delivered,0.0
O004429,C00568,2025-06-10,Delivered,19.99
O004430,C00798,2025-06-12,Delivered,0.0
O004431,C00742,2024-09-16,Processing,19.99
O004432,C00227,2024-12-17,Delivered,19.99
O004433,C00110,2024-07-03,Cancelled,7.99
O004434,C00389,2024-07-16,Delivered,0.0
O004435,C00490,2024-01-19,Delivered,0.0
O004436,C00393,2025-11-25,Returned,4.99
O004437,C00692,2024-07-16,Delivered,4.99
O004438,C00445,2024-07-29,Delivered,7.99
O004439,C00774,2024-09-09,Delivered,4.99
O004440,C00020,2024-05-06,Delivered,19.99
O004441,C00156,2025-05-19,Shipped,4.99
O004442,C00735,2024-03-11,Delivered,7.99
O004443,C00641,2024-05-13,Cancelled,12.99
O004444,C00211,2025-05-25,Delivered,0.0
O004445,C00883,2024-11-04,Delivered,0.0
O004446,C00109,2025-07-14,Delivered,0.0
O004447,C00278,2025-02-21,Delivered,0.0
O004448,C00443,2024-08-19,Processing,4.99
O004449,C00508,2025-06-01,Delivered,4.99
O004450,C00635,2024-04-24,Delivered,4.99
O004451,C00867,2025-01-30,Cancelled,19.99
O004452,C00145,2024-12-09,Shipped,0.0
O004453,C00351,2024-08-28,Delivered,4.99
O004454,C00374,2025-04-12,Shipped,0.0
O004455,C00729,2025-11-16,Delivered,4.99
O004456,C00458,2025-12-31,Delivered,4.99
O004457,C00863,2025-04-16,Delivered,19.99
O004458,C00139,2024-11-27,Delivered,4.99
O004459,C00778,2024-07-27,Delivered,0.0
O004460,C00628,2024-08-20,Delivered,4.99
O004461,C00219,2024-12-24,Delivered,0.0
O004462,C00048,2024-11-14,Shipped,0.0
O004463,C00436,2025-12-01,Processing,7.99
O004464,C00454,2024-11-14,Shipped,0.0
O004465,C00762,2024-11-16,Delivered,4.99
O004466,C00404,2024-11-20,Delivered,7.99
O004467,C00483,2025-11-03,Delivered,4.99
O004468,C00219,2025-06-01,Delivered,0.0
O004469,C00850,2025-04-23,Delivered,19.99
O004470,C00451,2024-11-02,Delivered,4.99
O004471,C00782,2025-10-20,Delivered,7.99
O004472,C00797,2024-02-01,Delivered,4.99
O004473,C00190,2025-11-16,Delivered,4.99
O004474,C00063,2025-01-11,Delivered,4.99
O004475,C00861,2024-11-25,Delivered,4.99
O004476,C00992,2024-12-30,Delivered,0.0
O004477,C00665,2025-06-13,Delivered,4.99
O004478,C00429,2024-01-11,Delivered,12.99
O004479,C00876,2025-11-16,Delivered,7.99
O004480,C00638,2024-12-12,Delivered,0.0
O004481,C00791,2024-11-05,Shipped,7.99
O004482,C00519,2024-05-18,Cancelled,12.99
O004483,C00944,2024-12-10,Delivered,7.99
O004484,C00443,2024-12-30,Delivered,0.0
O004485,C00194,2024-11-27,Shipped,12.99
O004486,C00486,2025-06-22,Delivered,4.99
O004487,C00213,2024-12-03,Delivered,4.99
O004488,C00585,2025-12-18,Delivered,4.99
O004489,C00126,2025-04-07,Delivered,12.99
O004490,C00667,2025-10-09,Shipped,19.99
O004491,C00996,2024-04-17,Shipped,19.99
O004492,C00481,2024-11-25,Delivered,0.0
O004493,C00921,2024-11-03,Delivered,19.99
O004494,C00381,2025-03-06,Delivered,0.0
O004495,C00554,2025-11-12,Delivered,0.0
O004496,C00479,2024-03-15,Processing,4.99
O004497,C00190,2024-03-09,Delivered,4.99
O004498,C00096,2025-11-08,Delivered,7.99
O004499,C00039,2024-07-18,Shipped,4.99
O004500,C00957,2025-06-14,Cancelled,19.99
O004501,C00972,2025-02-05,Shipped,0.0
O004502,C00009,2025-11-02,Delivered,0.0
O004503,C00901,2024-05-04,Delivered,19.99
O004504,C00437,2024-05-09,Delivered,0.0
O004505,C00468,2025-02-20,Delivered,7.99
O004506,C00957,2025-12-12,Processing,7.99
O004507,C00939,2024-12-01,Delivered,4.99
O004508,C00987,2024-10-29,Returned,7.99
O004509,C00471,2025-04-15,Delivered,0.0
O004510,C00841,2025-12-07,Cancelled,12.99
O004511,C00229,2025-11-03,Delivered,0.0
O004512,C00242,2025-12-30,Processing,4.99
O004513,C00045,2024-01-19,Delivered,0.0
O004514,C00652,2024-04-21,Delivered,4.99
O004515,C00234,2025-04-18,Shipped,7.99
O004516,C00464,2025-10-23,Delivered,19.99
O004517,C00513,2024-09-15,Delivered,7.99
O004518,C00295,2024-08-07,Processing,4.99
O004519,C00533,2025-09-17,Delivered,19.99
O004520,C00427,2024-02-20,Delivered,4.99
O004521,C00827,2024-11-15,Delivered,7.99
O004522,C00282,2025-01-05,Cancelled,7.99
O004523,C00770,2025-02-24,Delivered,4.99
O004524,C00115,2025-07-30,Delivered,12.99
O004525,C00800,2024-11-10,Delivered,0.0
O004526,C00544,2025-04-21,Delivered,7.99
O004527,C00915,2025-03-23,Delivered,7.99
O004528,C00124,2025-02-11,Delivered,12.99
O004529,C00874,2025-05-21,Delivered,12.99
O004530,C00150,2024-08-22,Delivered,4.99
O004531,C00856,2024-03-22,Delivered,7.99
O004532,C00591,2024-04-27,Delivered,4.99
O004533,C00210,2024-07-26,Delivered,4.99
O004534,C00306,2024-12-31,Delivered,12.99
O004535,C00219,2025-11-05,Delivered,19.99
O004536,C00003,2025-07-09,Delivered,12.99
O004537,C00395,2025-09-19,Delivered,0.0
O004538,C00055,2024-11-08,Shipped,12.99
O004539,C00829,2024-11-27,Delivered,19.99
O004540,C00939,2024-11-24,Delivered,4.99
O004541,C00454,2024-07-02,Delivered,4.99
O004542,C00414,2024-02-26,Delivered,7.99
O004543,C00147,2025-03-29,Returned,7.99
O004544,C00131,2025-12-28,Delivered,19.99
O004545,C00105,2024-06-12,Delivered,4.99
O004546,C00661,2024-02-10,Delivered,7.99
O004547,C00236,2025-09-09,Delivered,7.99
O004548,C00719,2024-08-17,Delivered,4.99
O004549,C00389,2025-11-01,Delivered,12.99
O004550,C00787,2025-07-11,Cancelled,4.99
O004551,C00401,2025-12-12,Delivered,4.99
O004552,C00631,2024-11-29,Delivered,0.0
O004553,C00524,2025-06-09,Delivered,4.99
O004554,C00528,2024-12-19,Delivered,7.99
O004555,C00339,2025-05-10,Delivered,19.99
O004556,C00595,2024-12-13,Delivered,0.0
O004557,C00895,2024-06-29,Delivered,4.99
O004558,C00774,2025-01-07,Delivered,0.0
O004559,C00778,2025-01-24,Cancelled,7.99
O004560,C00036,2025-10-12,Delivered,19.99
O004561,C00986,2025-08-04,Shipped,7.99
O004562,C00081,2025-06-10,Delivered,7.99
O004563,C00390,2024-04-21,Delivered,7.99
O004564,C00402,2025-07-24,Cancelled,0.0
O004565,C00758,2024-12-31,Delivered,7.99
O004566,C00103,2025-11-24,Shipped,7.99
O004567,C00492,2025-12-03,Shipped,7.99
O004568,C00132,2024-02-19,Delivered,12.99
O004569,C00551,2025-10-23,Delivered,7.99
O004570,C00784,2024-01-31,Delivered,7.99
O004571,C00470,2024-11-14,Returned,19.99
O004572,C00150,2025-02-05,Shipped,19.99
O004573,C00954,2024-05-28,Delivered,7.99
O004574,C00694,2025-08-12,Delivered,0.0
O004575,C00444,2024-01-07,Delivered,4.99
O004576,C00045,2024-06-14,Delivered,7.99
O004577,C00118,2025-03-18,Delivered,0.0
O004578,C00518,2025-07-19,Delivered,0.0
O004579,C00319,2025-12-02,Delivered,0.0
O004580,C00097,2025-07-12,Delivered,7.99
O004581,C00190,2025-06-17,Shipped,4.99
O004582,C00746,2024-11-24,Cancelled,4.99
O004583,C00165,2024-01-02,Shipped,0.0
O004584,C00850,2024-04-28,Shipped,7.99
O004585,C00411,2025-01-28,Delivered,4.99
O004586,C00656,2025-06-19,Delivered,0.0
O004587,C00933,2024-12-02,Delivered,7.99
O004588,C00874,2025-07-31,Shipped,7.99
O004589,C00508,2025-01-18,Returned,4.99
O004590,C00359,2024-03-10,Delivered,7.99
O004591,C00674,2024-07-02,Cancelled,0.0
O004592,C00064,2025-11-05,Delivered,7.99
O004593,C00719,2025-07-27,Delivered,0.0
O004594,C00714,2025-11-24,Delivered,0.0
O004595,C00044,2024-04-26,Delivered,7.99
O004596,C00895,2025-12-28,Delivered,7.99
O004597,C00708,2024-07-15,Delivered,0.0
O004598,C00776,2024-01-10,Delivered,0.0
O004599,C00242,2025-12-31,Delivered,12.99
O004600,C00293,2024-09-10,Delivered,7.99
O004601,C00874,2025-06-14,Delivered,4.99
O004602,C00390,2024-06-20,Delivered,7.99
O004603,C00714,2025-03-17,Delivered,0.0
O004604,C00067,2025-11-27,Delivered,4.99
O004605,C00304,2024-10-22,Shipped,0.0
O004606,C00244,2025-06-15,Delivered,4.99
O004607,C00256,2024-06-29,Delivered,0.0
O004608,C00986,2025-05-04,Cancelled,4.99
O004609,C00117,2024-11-03,Cancelled,4.99
O004610,C00050,2024-07-16,Cancelled,4.99
O004611,C00129,2024-10-15,Delivered,0.0
O004612,C00481,2024-06-22,Delivered,4.99
O004613,C00786,2025-11-27,Delivered,7.99
O004614,C00386,2024-11-25,Delivered,4.99
O004615,C00793,2024-08-11,Cancelled,7.99
O004616,C00081,2024-12-13,Delivered,4.99
O004617,C00061,2024-10-22,Delivered,4.99
O004618,C00689,2025-08-11,Delivered,7.99
O004619,C00973,2025-12-21,Delivered,19.99
O004620,C00955,2024-12-09,Delivered,0.0
O004621,C00923,2025-11-12,Shipped,0.0
O004622,C00918,2025-03-02,Cancelled,7.99
O004623,C00609,2024-06-05,Returned,19.99
O004624,C00802,2025-07-01,Delivered,19.99
O004625,C00626,2025-01-11,Delivered,4.99
O004626,C00204,2025-05-31,Delivered,4.99
O004627,C00158,2025-11-22,Delivered,7.99
O004628,C00628,2024-12-10,Cancelled,7.99
O004629,C00633,2025-11-26,Delivered,7.99
O004630,C00587,2025-08-16,Shipped,12.99
O004631,C00071,2024-12-27,Delivered,7.99
O004632,C00400,2025-04-11,Delivered,4.99
O004633,C00567,2024-10-28,Delivered,4.99
O004634,C00637,2025-12-26,Delivered,7.99
O004635,C00077,2025-06-13,Delivered,4.99
O004636,C00925,2024-02-07,Delivered,4.99
O004637,C00797,2024-10-29,Shipped,0.0
O004638,C00767,2025-05-02,Shipped,0.0
O004639,C00040,2024-02-20,Delivered,4.99
O004640,C00814,2024-01-20,Shipped,12.99
O004641,C00066,2024-12-14,Delivered,0.0
O004642,C00863,2024-11-02,Delivered,4.99
O004643,C00118,2024-12-09,Shipped,4.99
O004644,C00405,2024-08-25,Processing,0.0
O004645,C00083,2024-06-11,Delivered,19.99
O004646,C00598,2025-06-30,Delivered,12.99
O004647,C00468,2025-01-12,Delivered,0.0
O004648,C00513,2024-07-08,Delivered,7.99
O004649,C00652,2024-10-21,Delivered,4.99
O004650,C00234,2025-03-30,Cancelled,19.99
O004651,C00220,2024-03-08,Delivered,4.99
O004652,C00468,2024-05-28,Delivered,0.0
O004653,C00670,2024-03-09,Delivered,7.99
O004654,C00967,2025-10-14,Delivered,12.99
O004655,C00337,2025-08-17,Delivered,0.0
O004656,C00350,2025-08-18,Delivered,7.99
O004657,C00609,2025-07-21,Shipped,0.0
O004658,C00398,2025-06-15,Delivered,12.99
O004659,C00965,2024-12-23,Delivered,0.0
O004660,C00568,2025-05-23,Shipped,12.99
O004661,C00227,2024-02-01,Delivered,4.99
O004662,C00716,2025-04-30,Delivered,4.99
O004663,C00585,2025-09-07,Delivered,19.99
O004664,C00017,2024-12-31,Delivered,19.99
O004665,C00534,2024-11-11,Delivered,7.99
O004666,C00658,2024-09-06,Delivered,0.0
O004667,C00336,2025-05-23,Shipped,4.99
O004668,C00765,2025-07-03,Shipped,4.99
O004669,C00220,2025-11-16,Delivered,4.99
O004670,C00037,2024-11-05,Delivered,7.99
O004671,C00597,2025-08-30,Delivered,0.0
O004672,C00192,2025-02-25,Delivered,7.99
O004673,C00434,2025-11-20,Delivered,7.99
O004674,C00223,2025-01-23,Delivered,0.0
O004675,C00014,2025-01-15,Delivered,7.99
O004676,C00325,2025-03-15,Shipped,7.99
O004677,C00780,2025-08-15,Delivered,7.99
O004678,C00079,2025-12-19,Shipped,0.0
O004679,C00174,2024-03-10,Shipped,7.99
O004680,C00907,2024-02-17,Delivered,0.0
O004681,C00273,2025-12-09,Shipped,4.99
O004682,C00430,2025-01-25,Shipped,7.99
O004683,C00492,2025-04-23,Delivered,7.99
O004684,C00380,2024-12-25,Delivered,0.0
O004685,C00558,2024-03-31,Delivered,7.99
O004686,C00594,2025-08-29,Returned,19.99
O004687,C00807,2025-08-13,Delivered,0.0
O004688,C00329,2024-10-13,Delivered,12.99
O004689,C00744,2024-10-07,Delivered,7.99
O004690,C00158,2025-11-04,Delivered,7.99
O004691,C00258,2024-03-08,Delivered,0.0
O004692,C00456,2025-11-19,Shipped,0.0
O004693,C00909,2024-08-20,Delivered,12.99
O004694,C00450,2025-03-31,Shipped,4.99
O004695,C00362,2025-12-09,Shipped,0.0
O004696,C00267,2025-06-21,Delivered,7.99
O004697,C00753,2024-12-01,Delivered,0.0
O004698,C00908,2025-06-30,Shipped,7.99
O004699,C00549,2024-11-06,Returned,7.99
O004700,C00792,2024-09-06,Delivered,12.99
O004701,C00792,2025-12-30,Delivered,7.99
O004702,C00198,2025-08-16,Delivered,0.0
O004703,C00172,2025-05-25,Shipped,4.99
O004704,C00368,2024-11-10,Shipped,7.99
O004705,C00587,2024-02-13,Delivered,4.99
O004706,C00763,2024-01-26,Cancelled,19.99
O004707,C00061,2025-02-18,Delivered,7.99
O004708,C00028,2025-08-24,Shipped,0.0
O004709,C00651,2025-01-31,Delivered,12.99
O004710,C00043,2025-11-05,Delivered,0.0
O004711,C00147,2024-01-28,Delivered,0.0
O004712,C00105,2024-11-14,Delivered,7.99
O004713,C00562,2024-08-05,Delivered,12.99
O004714,C00941,2024-12-13,Delivered,4.99
O004715,C00144,2024-03-08,Delivered,0.0
O004716,C00467,2025-12-15,Delivered,4.99
O004717,C00531,2024-07-25,Delivered,4.99
O004718,C00235,2025-12-04,Shipped,4.99
O004719,C00814,2024-12-05,Delivered,0.0
O004720,C00738,2025-12-26,Delivered,7.99
O004721,C00736,2025-02-17,Delivered,12.99
O004722,C00478,2025-12-07,Delivered,4.99
O004723,C00333,2024-01-05,Cancelled,0.0
O004724,C00313,2025-08-14,Cancelled,12.99
O004725,C00633,2025-11-27,Delivered,7.99
O004726,C00191,2024-05-19,Returned,19.99
O004727,C00283,2024-04-03,Shipped,0.0
O004728,C00459,2024-12-05,Shipped,0.0
O004729,C00653,2025-12-08,Delivered,4.99
O004730,C00255,2025-02-05,Delivered,7.99
O004731,C00624,2025-01-23,Delivered,4.99
O004732,C00485,2024-05-21,Delivered,7.99
O004733,C00290,2024-01-01,Delivered,0.0
O004734,C00924,2025-10-12,Delivered,4.99
O004735,C00019,2024-03-25,Delivered,7.99
O004736,C00742,2025-05-14,Delivered,4.99
O004737,C00819,2025-12-01,Delivered,7.99
O004738,C00409,2024-07-14,Delivered,4.99
O004739,C00097,2025-06-12,Returned,4.99
O004740,C00230,2024-03-15,Shipped,4.99
O004741,C00524,2025-04-11,Delivered,4.99
O004742,C00101,2024-06-10,Delivered,0.0
O004743,C00042,2025-08-05,Delivered,7.99
O004744,C00691,2024-10-02,Delivered,12.99
O004745,C00257,2024-12-18,Cancelled,4.99
O004746,C00304,2025-04-07,Delivered,0.0
O004747,C00947,2024-06-16,Delivered,19.99
O004748,C00830,2025-08-09,Shipped,0.0
O004749,C00089,2024-10-03,Delivered,0.0
O004750,C00968,2025-06-09,Delivered,4.99
O004751,C00312,2024-06-06,Delivered,7.99
O004752,C00276,2025-06-29,Delivered,0.0
O004753,C00051,2024-05-07,Delivered,7.99
O004754,C00324,2024-12-05,Delivered,4.99
O004755,C00114,2024-08-13,Delivered,0.0
O004756,C00939,2025-08-14,Shipped,4.99
O004757,C00466,2024-08-24,Delivered,7.99
O004758,C00949,2025-11-19,Cancelled,7.99
O004759,C00673,2025-11-23,Delivered,0.0
O004760,C00507,2024-07-05,Delivered,0.0
O004761,C00368,2025-04-22,Delivered,7.99
O004762,C00398,2024-03-25,Delivered,12.99
O004763,C00473,2024-11-23,Delivered,4.99
O004764,C00475,2025-07-18,Delivered,7.99
O004765,C00498,2025-06-07,Shipped,0.0
O004766,C00171,2025-05-04,Delivered,4.99
O004767,C00798,2024-09-12,Delivered,0.0
O004768,C00528,2024-11-18,Returned,7.99
O004769,C00843,2024-04-10,Delivered,4.99
O004770,C00705,2025-07-23,Delivered,12.99
O004771,C00759,2025-01-03,Delivered,7.99
O004772,C00071,2025-07-15,Delivered,12.99
O004773,C00952,2024-08-14,Delivered,0.0
O004774,C00842,2024-10-27,Delivered,0.0
O004775,C00462,2024-11-02,Delivered,19.99
O004776,C00623,2024-01-22,Delivered,7.99
O004777,C00640,2024-11-05,Delivered,12.99
O004778,C00627,2025-10-05,Returned,0.0
O004779,C00412,2025-11-25,Shipped,4.99
O004780,C00059,2025-01-15,Delivered,7.99
O004781,C00530,2024-12-16,Delivered,0.0
O004782,C00452,2024-01-26,Cancelled,7.99
O004783,C00583,2025-11-19,Delivered,4.99
O004784,C00309,2024-01-11,Delivered,0.0
O004785,C00046,2025-12-12,Delivered,0.0
O004786,C00735,2024-12-27,Shipped,0.0
O004787,C00116,2024-11-05,Delivered,0.0
O004788,C00472,2025-12-05,Processing,7.99
O004789,C00670,2024-01-21,Delivered,0.0
O004790,C00732,2025-03-19,Delivered,0.0
O004791,C00390,2025-02-12,Delivered,12.99
O004792,C00190,2024-07-22,Delivered,4.99
O004793,C00255,2024-12-06,Shipped,4.99
O004794,C00316,2025-06-02,Returned,7.99
O004795,C00358,2025-07-29,Delivered,12.99
O004796,C00517,2024-01-01,Returned,0.0
O004797,C00479,2025-12-09,Shipped,4.99
O004798,C00095,2024-06-11,Delivered,7.99
O004799,C00523,2024-08-02,Delivered,4.99
O004800,C00163,2024-08-25,Delivered,7.99
O004801,C00838,2024-02-01,Delivered,19.99
O004802,C00990,2024-05-02,Delivered,19.99
O004803,C00932,2025-12-27,Delivered,0.0
O004804,C00994,2024-10-17,Delivered,0.0
O004805,C00625,2024-04-23,Shipped,19.99
O004806,C00621,2024-04-14,Shipped,4.99
O004807,C00069,2025-07-23,Delivered,0.0
O004808,C00260,2025-11-10,Delivered,7.99
O004809,C00049,2024-08-20,Delivered,0.0
O004810,C00359,2024-01-18,Delivered,0.0
O004811,C00598,2024-07-25,Delivered,12.99
O004812,C00348,2024-02-21,Delivered,0.0
O004813,C00848,2024-04-11,Delivered,0.0
O004814,C00549,2024-12-07,Delivered,0.0
O004815,C00052,2024-07-31,Delivered,7.99
O004816,C00651,2025-01-13,Delivered,0.0
O004817,C00448,2024-08-18,Shipped,4.99
O004818,C00651,2025-12-10,Returned,7.99
O004819,C00095,2025-11-28,Delivered,12.99
O004820,C00307,2025-03-03,Delivered,0.0
O004821,C00607,2024-11-10,Delivered,12.99
O004822,C00673,2024-11-19,Delivered,0.0
O004823,C00336,2024-11-30,Delivered,7.99
O004824,C00176,2025-07-29,Delivered,4.99
O004825,C00467,2024-12-14,Returned,0.0
O004826,C00197,2025-11-11,Delivered,7.99
O004827,C00245,2025-12-12,Shipped,0.0
O004828,C00794,2024-11-03,Delivered,0.0
O004829,C00262,2025-02-24,Delivered,4.99
O004830,C00841,2024-04-02,Delivered,7.99
O004831,C00039,2024-07-08,Delivered,0.0
O004832,C00668,2024-12-01,Delivered,0.0
O004833,C00035,2024-07-12,Delivered,0.0
O004834,C00860,2025-11-18,Delivered,4.99
O004835,C00404,2024-06-06,Delivered,4.99
O004836,C00059,2024-12-16,Delivered,0.0
O004837,C00456,2025-04-14,Cancelled,0.0
O004838,C00135,2025-07-02,Delivered,4.99
